date,state,total,phase2,mysj,call,web,children,children_solo,adolescents,elderly,comorb,oku
2021-12-26,Kedah,1585861,487244,1506152,818,78891,0,0,217675,239784,369312,43146
2021-12-26,Kelantan,1089579,316359,1008292,403,80884,0,0,161180,158776,237247,27056
2021-12-26,Melaka,767375,232910,745420,454,21501,0,0,97886,115560,174278,26449
2021-12-26,Negeri Sembilan,993983,304093,960716,554,32713,0,0,114681,152177,230100,28426
2021-12-26,Pahang,1177564,337515,1082248,534,94782,0,0,157516,170958,249725,29762
2021-12-26,Perak,1884907,614326,1769332,1343,114232,0,0,215393,343591,447673,46724
2021-12-26,Perlis,194129,69912,180354,168,13607,0,0,22169,32737,55853,5736
2021-12-26,Pulau Pinang,1564774,437119,1532099,745,31930,0,0,168353,236102,307178,38969
2021-12-26,Sabah,1949285,423422,1875629,309,73347,0,0,245943,189430,311668,31856
2021-12-26,Sarawak,1983411,579664,1727423,409,255579,0,0,242121,301078,425480,31333
2021-12-26,Selangor,5877749,1400513,5779678,2252,95819,0,0,656241,623799,1043511,138763
2021-12-26,Terengganu,857874,228290,801945,316,55613,0,0,134880,101891,177040,21426
2021-12-26,W.P. Kuala Lumpur,2187746,529817,2151403,1068,35275,0,0,192429,261419,374899,52258
2021-12-26,W.P. Labuan,74537,18728,69678,15,4844,0,0,9496,6847,14734,1417
2021-12-26,W.P. Putrajaya,105013,24438,103627,35,1351,0,0,15590,5237,21413,2065
2021-12-27,Johor,3331180,883690,3207524,1118,122538,0,0,411004,450282,623741,90987
2021-12-27,Kedah,1586041,487287,1506353,818,78870,0,0,217727,239810,369328,43152
2021-12-27,Kelantan,1089691,316384,1008423,403,80865,0,0,161215,158793,237259,27063
2021-12-27,Melaka,767457,232922,745508,454,21495,0,0,97910,115569,174285,26447
2021-12-27,Negeri Sembilan,994105,304111,960847,554,32704,0,0,114717,152188,230112,28429
2021-12-27,Pahang,1177661,337521,1082363,534,94764,0,0,157543,170960,249725,29764
2021-12-27,Perak,1885158,614369,1769638,1341,114179,0,0,215459,343619,447683,46734
2021-12-27,Perlis,194137,69914,180365,168,13604,0,0,22174,32738,55852,5737
2021-12-27,Pulau Pinang,1565007,437157,1532352,745,31910,0,0,168411,236131,307192,38978
2021-12-27,Sabah,1949609,423473,1875967,309,73333,0,0,246036,189461,311687,31865
2021-12-27,Sarawak,1983640,579706,1727697,409,255534,0,0,242176,301100,425503,31338
2021-12-27,Selangor,5878489,1400620,5780460,2251,95778,0,0,656447,623841,1043559,138796
2021-12-27,Terengganu,857935,228295,802026,316,55593,0,0,134906,101894,177042,21428
2021-12-27,W.P. Kuala Lumpur,2188024,529861,2151688,1068,35268,0,0,192511,261442,374921,52267
2021-12-27,W.P. Labuan,74546,18728,69687,15,4844,0,0,9501,6847,14734,1417
2021-12-27,W.P. Putrajaya,105017,24438,103632,35,1350,0,0,15592,5237,21413,2065
2021-12-28,Johor,3331984,883771,3208380,1117,122487,0,0,411178,450337,623759,91001
2021-12-28,Kedah,1586213,487317,1506544,818,78851,0,0,217793,239833,369345,43155
2021-12-28,Kelantan,1089842,316420,1008594,403,80845,0,0,161267,158810,237284,27067
2021-12-28,Melaka,767548,232936,745609,452,21487,0,0,97936,115577,174288,26450
2021-12-28,Negeri Sembilan,994261,304137,961011,554,32696,0,0,114784,152202,230122,28436
2021-12-28,Pahang,1177778,337542,1082507,534,94737,0,0,157592,170968,249735,29772
2021-12-28,Perak,1885461,614410,1769981,1340,114140,0,0,215536,343643,447696,46739
2021-12-28,Perlis,194152,69915,180381,168,13603,0,0,22180,32739,55853,5737
2021-12-28,Pulau Pinang,1565259,437191,1532623,742,31894,0,0,168472,236157,307198,38981
2021-12-28,Sabah,1949957,423511,1876332,309,73316,0,0,246139,189483,311707,31873
2021-12-28,Sarawak,1983883,579729,1727998,409,255476,0,0,242256,301116,425511,31341
2021-12-28,Selangor,5879267,1400706,5781271,2251,95745,0,0,656709,623881,1043601,138818
2021-12-28,Terengganu,858023,228314,802130,316,55577,0,0,134942,101905,177048,21434
2021-12-28,W.P. Kuala Lumpur,2188363,529914,2152037,1068,35258,0,0,192595,261469,374942,52284
2021-12-28,W.P. Labuan,74553,18730,69695,15,4843,0,0,9504,6848,14734,1418
2021-12-28,W.P. Putrajaya,105025,24437,103640,35,1350,0,0,15600,5237,21412,2065
2021-12-29,Johor,3332764,883868,3209220,1117,122427,0,0,411353,450398,623791,91021
2021-12-29,Kedah,1586455,487350,1506806,818,78831,0,0,217871,239849,369357,43162
2021-12-29,Kelantan,1089976,316447,1008736,403,80837,0,0,161310,158825,237298,27072
2021-12-29,Melaka,767620,232945,745688,452,21480,0,0,97967,115581,174292,26450
2021-12-29,Negeri Sembilan,994405,304159,961170,553,32682,0,0,114831,152218,230132,28437
2021-12-29,Pahang,1177955,337554,1082717,534,94704,0,0,157631,170970,249736,29782
2021-12-29,Perak,1885762,614464,1770322,1339,114101,0,0,215624,343684,447716,46743
2021-12-29,Perlis,194169,69914,180405,168,13596,0,0,22193,32739,55853,5737
2021-12-29,Pulau Pinang,1565485,437235,1532870,741,31874,0,0,168525,236185,307208,38994
2021-12-29,Sabah,1950302,423559,1876694,309,73299,0,0,246268,189511,311720,31885
2021-12-29,Sarawak,1984170,579771,1728344,408,255418,0,0,242343,301145,425534,31353
2021-12-29,Selangor,5880094,1400808,5782123,2250,95721,0,0,656982,623926,1043657,138849
2021-12-29,Terengganu,858122,228333,802242,316,55564,0,0,134978,101918,177056,21435
2021-12-29,W.P. Kuala Lumpur,2188684,529956,2152367,1068,35249,0,0,192681,261488,374959,52296
2021-12-29,W.P. Labuan,74565,18732,69708,15,4842,0,0,9507,6848,14736,1418
2021-12-29,W.P. Putrajaya,105032,24441,103648,35,1349,0,0,15605,5238,21416,2066
2021-12-30,Johor,3333547,883949,3210069,1117,122361,0,0,411510,450449,623818,91037
2021-12-30,Kedah,1586662,487373,1507037,818,78807,0,0,217968,239863,369363,43166
2021-12-30,Kelantan,1090110,316477,1008887,403,80820,0,0,161357,158843,237306,27083
2021-12-30,Melaka,767721,232955,745796,452,21473,0,0,98001,115590,174298,26450
2021-12-30,Negeri Sembilan,994534,304184,961317,553,32664,0,0,114870,152235,230139,28440
2021-12-30,Pahang,1178087,337570,1082878,533,94676,0,0,157675,170978,249739,29785
2021-12-30,Perak,1886042,614504,1770674,1337,114031,0,0,215693,343713,447721,46746
2021-12-30,Perlis,194184,69920,180427,168,13589,0,0,22198,32743,55856,5738
2021-12-30,Pulau Pinang,1565732,437276,1533146,740,31846,0,0,168605,236210,307223,38999
2021-12-30,Sabah,1950652,423591,1877059,309,73284,0,0,246387,189530,311732,31888
2021-12-30,Sarawak,1984427,579805,1728655,408,255364,0,0,242418,301164,425550,31362
2021-12-30,Selangor,5880873,1400894,5782949,2249,95675,0,0,657252,623966,1043688,138870
2021-12-30,Terengganu,858222,228353,802368,316,55538,0,0,135018,101928,177065,21440
2021-12-30,W.P. Kuala Lumpur,2188993,530006,2152685,1067,35241,0,0,192765,261522,374977,52303
2021-12-30,W.P. Labuan,74575,18733,69721,15,4839,0,0,9512,6848,14737,1418
2021-12-30,W.P. Putrajaya,105043,24441,103660,35,1348,0,0,15608,5238,21415,2067
2021-12-31,Johor,3334145,884009,3210716,1116,122313,0,0,411637,450490,623830,91054
2021-12-31,Kedah,1586813,487399,1507215,818,78780,0,0,218007,239880,369376,43169
2021-12-31,Kelantan,1090227,316500,1009024,403,80800,0,0,161386,158860,237318,27085
2021-12-31,Melaka,767803,232967,745889,450,21464,0,0,98031,115600,174299,26452
2021-12-31,Negeri Sembilan,994675,304202,961470,552,32653,0,0,114914,152246,230148,28443
2021-12-31,Pahang,1178216,337593,1083040,533,94643,0,0,157713,170990,249742,29788
2021-12-31,Perak,1886298,614545,1770981,1337,113980,0,0,215755,343737,447724,46752
2021-12-31,Perlis,194196,69919,180444,168,13584,0,0,22206,32742,55854,5738
2021-12-31,Pulau Pinang,1565954,437317,1533385,740,31829,0,0,168658,236237,307233,39009
2021-12-31,Sabah,1950910,423621,1877334,309,73267,0,0,246478,189552,311735,31893
2021-12-31,Sarawak,1984645,579837,1728932,408,255305,0,0,242467,301182,425563,31370
2021-12-31,Selangor,5881563,1400991,5783673,2247,95643,0,0,657489,624012,1043734,138892
2021-12-31,Terengganu,858291,228360,802449,316,55526,0,0,135045,101933,177064,21443
2021-12-31,W.P. Kuala Lumpur,2189298,530057,2152998,1066,35234,0,0,192847,261552,374995,52317
2021-12-31,W.P. Labuan,74582,18734,69728,15,4839,0,0,9513,6848,14738,1418
2021-12-31,W.P. Putrajaya,105061,24444,103678,35,1348,0,0,15618,5241,21415,2067
2022-01-01,Johor,3334709,884065,3211342,1114,122253,0,0,411789,450524,623838,91066
2022-01-01,Kedah,1586952,487423,1507381,817,78754,0,0,218064,239901,369383,43174
2022-01-01,Kelantan,1090337,316520,1009155,403,80779,0,0,161428,158872,237327,27088
2022-01-01,Melaka,767883,232985,745974,450,21459,0,0,98059,115614,174308,26454
2022-01-01,Negeri Sembilan,994765,304218,961575,552,32638,0,0,114948,152257,230149,28447
2022-01-01,Pahang,1178337,337616,1083180,533,94624,0,0,157744,170998,249751,29794
2022-01-01,Perak,1886495,614573,1771211,1336,113948,0,0,215802,343758,447730,46755
2022-01-01,Perlis,194210,69918,180460,168,13582,0,0,22213,32742,55853,5737
2022-01-01,Pulau Pinang,1566136,437340,1533586,738,31812,0,0,168742,236248,307243,39015
2022-01-01,Sabah,1951153,423657,1877594,309,73250,0,0,246562,189569,311751,31897
2022-01-01,Sarawak,1984819,579878,1729151,408,255260,0,0,242524,301206,425590,31375
2022-01-01,Selangor,5882149,1401081,5784291,2244,95614,0,0,657740,624065,1043772,138915
2022-01-01,Terengganu,858368,228380,802543,316,55509,0,0,135073,101947,177072,21447
2022-01-01,W.P. Kuala Lumpur,2189543,530094,2153252,1066,35225,0,0,192949,261574,375004,52329
2022-01-01,W.P. Labuan,74591,18735,69739,15,4837,0,0,9518,6848,14737,1419
2022-01-01,W.P. Putrajaya,105068,24445,103685,35,1348,0,0,15624,5241,21416,2067
2022-01-02,Johor,3335306,884134,3211998,1110,122198,0,0,411959,450566,623865,91081
2022-01-02,Kedah,1587146,487457,1507591,817,78738,0,0,218131,239927,369398,43176
2022-01-02,Kelantan,1090443,316536,1009274,403,80766,0,0,161463,158880,237336,27092
2022-01-02,Melaka,767947,232998,746046,450,21451,0,0,98088,115621,174317,26456
2022-01-02,Negeri Sembilan,994856,304235,961673,552,32631,0,0,114976,152266,230156,28449
2022-01-02,Pahang,1178452,337636,1083316,533,94603,0,0,157786,171011,249757,29799
2022-01-02,Perak,1886696,614607,1771445,1333,113918,0,0,215866,343781,447737,46761
2022-01-02,Perlis,194226,69918,180480,168,13578,0,0,22218,32743,55852,5738
2022-01-02,Pulau Pinang,1566343,437365,1533809,738,31796,0,0,168827,236265,307252,39019
2022-01-02,Sabah,1951389,423682,1877842,309,73238,0,0,246646,189583,311764,31902
2022-01-02,Sarawak,1985000,579918,1729382,408,255210,0,0,242582,301229,425605,31386
2022-01-02,Selangor,5882743,1401174,5784918,2244,95581,0,0,658007,624110,1043824,138933
2022-01-02,Terengganu,858451,228399,802645,316,55490,0,0,135108,101957,177083,21451
2022-01-02,W.P. Kuala Lumpur,2189797,530127,2153513,1065,35219,0,0,193059,261586,375016,52339
2022-01-02,W.P. Labuan,74598,18735,69746,15,4837,0,0,9523,6848,14737,1419
2022-01-02,W.P. Putrajaya,105075,24446,103692,35,1348,0,0,15629,5241,21416,2068
2022-01-03,Johor,3335905,884210,3212646,1109,122150,0,0,412119,450614,623890,91092
2022-01-03,Kedah,1587309,487481,1507771,817,78721,0,0,218192,239940,369405,43185
2022-01-03,Kelantan,1090548,316547,1009404,403,80741,0,0,161515,158885,237344,27093
2022-01-03,Melaka,768019,233010,746125,450,21444,0,0,98115,115628,174323,26460
2022-01-03,Negeri Sembilan,994976,304246,961812,552,32612,0,0,115023,152270,230151,28451
2022-01-03,Pahang,1178566,337655,1083456,533,94577,0,0,157824,171023,249767,29800
2022-01-03,Perak,1886950,614650,1771749,1332,113869,0,0,215937,343809,447741,46768
2022-01-03,Perlis,194239,69921,180496,168,13575,0,0,22225,32744,55853,5740
2022-01-03,Pulau Pinang,1566583,437396,1534064,737,31782,0,0,168924,236288,307262,39024
2022-01-03,Sabah,1951634,423711,1878098,309,73227,0,0,246735,189601,311771,31908
2022-01-03,Sarawak,1985298,579952,1729729,408,255161,0,0,242716,301246,425624,31391
2022-01-03,Selangor,5883513,1401291,5785740,2241,95532,0,0,658329,624166,1043878,138958
2022-01-03,Terengganu,858553,228414,802769,316,55468,0,0,135155,101965,177090,21454
2022-01-03,W.P. Kuala Lumpur,2190097,530179,2153825,1065,35207,0,0,193167,261614,375042,52347
2022-01-03,W.P. Labuan,74605,18737,69755,15,4835,0,0,9529,6849,14738,1419
2022-01-03,W.P. Putrajaya,105083,24448,103700,35,1348,0,0,15632,5242,21416,2068
2022-01-04,Johor,3336595,884285,3213399,1109,122087,0,0,412303,450667,623911,91101
2022-01-04,Kedah,1587474,487505,1507957,817,78700,0,0,218245,239958,369412,43185
2022-01-04,Kelantan,1090673,316576,1009550,402,80721,0,0,161572,158900,237354,27099
2022-01-04,Melaka,768106,233028,746221,450,21435,0,0,98149,115638,174326,26465
2022-01-04,Negeri Sembilan,995096,304266,961947,551,32598,0,0,115058,152278,230162,28457
2022-01-04,Pahang,1178686,337672,1083608,533,94545,0,0,157856,171034,249773,29802
2022-01-04,Perak,1887206,614686,1772048,1332,113826,0,0,215993,343840,447744,46769
2022-01-04,Perlis,194257,69925,180516,168,13573,0,0,22233,32745,55856,5741
2022-01-04,Pulau Pinang,1566797,437430,1534306,737,31754,0,0,169002,236307,307270,39033
2022-01-04,Sabah,1951910,423754,1878392,309,73209,0,0,246823,189623,311794,31917
2022-01-04,Sarawak,1985579,579995,1730065,408,255106,0,0,242813,301271,425642,31398
2022-01-04,Selangor,5884342,1401381,5786598,2241,95503,0,0,658636,624219,1043923,138973
2022-01-04,Terengganu,858646,228426,802873,316,55457,0,0,135202,101974,177095,21456
2022-01-04,W.P. Kuala Lumpur,2190405,530221,2154149,1065,35191,0,0,193248,261646,375066,52349
2022-01-04,W.P. Labuan,74612,18739,69762,15,4835,0,0,9532,6850,14739,1419
2022-01-04,W.P. Putrajaya,105093,24449,103710,35,1348,0,0,15637,5243,21416,2068
2022-01-05,Johor,3337256,884354,3214137,1108,122011,0,0,412472,450713,623930,91115
2022-01-05,Kedah,1587674,487544,1508179,816,78679,0,0,218318,239978,369427,43194
2022-01-05,Kelantan,1090802,316605,1009699,402,80701,0,0,161625,158910,237372,27106
2022-01-05,Melaka,768196,233040,746325,450,21421,0,0,98181,115645,174327,26472
2022-01-05,Negeri Sembilan,995238,304284,962114,551,32573,0,0,115107,152289,230163,28461
2022-01-05,Pahang,1178821,337686,1083770,532,94519,0,0,157898,171040,249777,29810
2022-01-05,Perak,1887503,614737,1772424,1330,113749,0,0,216077,343870,447744,46781
2022-01-05,Perlis,194271,69927,180532,168,13571,0,0,22240,32745,55859,5741
2022-01-05,Pulau Pinang,1567031,437470,1534563,737,31731,0,0,169073,236335,307285,39041
2022-01-05,Sabah,1952229,423803,1878726,309,73194,0,0,246935,189658,311816,31921
2022-01-05,Sarawak,1985850,580044,1730395,407,255048,0,0,242907,301290,425679,31405
2022-01-05,Selangor,5885196,1401504,5787484,2239,95473,0,0,658950,624289,1043988,138997
2022-01-05,Terengganu,858755,228451,802998,316,55441,0,0,135235,101986,177108,21463
2022-01-05,W.P. Kuala Lumpur,2190768,530267,2154525,1064,35179,0,0,193366,261666,375085,52365
2022-01-05,W.P. Labuan,74623,18739,69773,15,4835,0,0,9540,6850,14739,1419
2022-01-05,W.P. Putrajaya,105102,24448,103719,35,1348,0,0,15642,5243,21415,2068
2022-01-06,Johor,3337996,884422,3214936,1105,121955,0,0,412784,450754,623952,91130
2022-01-06,Kedah,1587871,487573,1508402,814,78655,0,0,218399,239998,369433,43202
2022-01-06,Kelantan,1090931,316623,1009847,402,80682,0,0,161693,158918,237381,27108
2022-01-06,Melaka,768335,233062,746477,450,21408,0,0,98253,115659,174335,26475
2022-01-06,Negeri Sembilan,995394,304307,962284,550,32560,0,0,115191,152302,230177,28463
2022-01-06,Pahang,1178959,337710,1083940,531,94488,0,0,157955,171049,249785,29817
2022-01-06,Perak,1887855,614784,1772834,1329,113692,0,0,216231,343897,447756,46793
2022-01-06,Perlis,194286,69928,180553,168,13565,0,0,22245,32744,55859,5740
2022-01-06,Pulau Pinang,1567342,437510,1534902,736,31704,0,0,169218,236369,307295,39049
2022-01-06,Sabah,1952548,423842,1879062,309,73177,0,0,247059,189681,311835,31928
2022-01-06,Sarawak,1986145,580080,1730739,407,254999,0,0,243019,301309,425695,31414
2022-01-06,Selangor,5886319,1401658,5788648,2238,95433,0,0,659581,624341,1044071,139042
2022-01-06,Terengganu,858861,228473,803137,316,55408,0,0,135284,101997,177117,21467
2022-01-06,W.P. Kuala Lumpur,2191259,530319,2155034,1064,35161,0,0,193614,261692,375108,52379
2022-01-06,W.P. Labuan,74633,18743,69785,15,4833,0,0,9541,6851,14740,1420
2022-01-06,W.P. Putrajaya,105117,24449,103735,35,1347,0,0,15651,5243,21416,2068
2022-01-07,Johor,3338815,884518,3215821,1105,121889,0,0,413162,450796,623988,91158
2022-01-07,Kedah,1588088,487609,1508636,814,78638,0,0,218505,240021,369450,43208
2022-01-07,Kelantan,1091055,316648,1009990,402,80663,0,0,161745,158934,237398,27111
2022-01-07,Melaka,768484,233075,746637,450,21397,0,0,98333,115665,174338,26478
2022-01-07,Negeri Sembilan,995589,304336,962496,550,32543,0,0,115293,152322,230190,28467
2022-01-07,Pahang,1179155,337747,1084179,531,94445,0,0,158040,171060,249804,29827
2022-01-07,Perak,1888202,614838,1773235,1327,113640,0,0,216374,343931,447770,46802
2022-01-07,Perlis,194302,69929,180573,168,13561,0,0,22251,32745,55857,5740
2022-01-07,Pulau Pinang,1567743,437562,1535329,735,31679,0,0,169431,236396,307320,39055
2022-01-07,Sabah,1952883,423878,1879411,309,73163,0,0,247192,189711,311848,31932
2022-01-07,Sarawak,1986455,580110,1731101,407,254947,0,0,243148,301321,425710,31426
2022-01-07,Selangor,5887694,1401814,5790076,2236,95382,0,0,660481,624416,1044142,139075
2022-01-07,Terengganu,858986,228488,803285,316,55385,0,0,135339,102008,177124,21471
2022-01-07,W.P. Kuala Lumpur,2191823,530382,2155613,1064,35146,0,0,193936,261725,375131,52398
2022-01-07,W.P. Labuan,74645,18747,69800,15,4830,0,0,9545,6854,14742,1420
2022-01-07,W.P. Putrajaya,105130,24450,103748,35,1347,0,0,15661,5243,21416,2069
2022-01-08,Johor,3339479,884605,3216530,1101,121848,0,0,413414,450849,624017,91171
2022-01-08,Kedah,1588215,487634,1508783,813,78619,0,0,218555,240033,369463,43212
2022-01-08,Kelantan,1091192,316671,1010141,402,80649,0,0,161810,158943,237407,27116
2022-01-08,Melaka,768573,233085,746738,450,21385,0,0,98379,115671,174341,26479
2022-01-08,Negeri Sembilan,995705,304342,962630,550,32525,0,0,115353,152329,230186,28465
2022-01-08,Pahang,1179276,337762,1084333,530,94413,0,0,158077,171068,249804,29835
2022-01-08,Perak,1888459,614874,1773525,1327,113607,0,0,216469,343957,447783,46804
2022-01-08,Perlis,194316,69930,180588,168,13560,0,0,22256,32746,55858,5740
2022-01-08,Pulau Pinang,1567992,437585,1535593,735,31664,0,0,169556,236408,307325,39065
2022-01-08,Sabah,1953177,423919,1879721,309,73147,0,0,247307,189733,311867,31943
2022-01-08,Sarawak,1986670,580148,1731365,407,254898,0,0,243236,301340,425737,31431
2022-01-08,Selangor,5888731,1401932,5791141,2236,95354,0,0,661108,624465,1044202,139104
2022-01-08,Terengganu,859093,228497,803406,316,55371,0,0,135368,102014,177128,21475
2022-01-08,W.P. Kuala Lumpur,2192193,530421,2155995,1061,35137,0,0,194131,261744,375151,52404
2022-01-08,W.P. Labuan,74655,18752,69813,15,4827,0,0,9548,6858,14745,1419
2022-01-08,W.P. Putrajaya,105153,24452,103771,35,1347,0,0,15679,5243,21417,2069
2022-01-09,Johor,3340058,884689,3217149,1101,121808,0,0,413647,450887,624046,91200
2022-01-09,Kedah,1588377,487667,1508962,813,78602,0,0,218621,240054,369474,43217
2022-01-09,Kelantan,1091305,316686,1010274,401,80630,0,0,161851,158949,237420,27116
2022-01-09,Melaka,768683,233109,746854,450,21379,0,0,98431,115683,174356,26485
2022-01-09,Negeri Sembilan,995797,304352,962734,550,32513,0,0,115399,152333,230193,28466
2022-01-09,Pahang,1179374,337779,1084452,530,94392,0,0,158120,171075,249812,29837
2022-01-09,Perak,1888701,614912,1773800,1327,113574,0,0,216579,343977,447792,46808
2022-01-09,Perlis,194332,69931,180606,168,13558,0,0,22263,32746,55859,5740
2022-01-09,Pulau Pinang,1568220,437603,1535841,735,31644,0,0,169664,236416,307336,39069
2022-01-09,Sabah,1953422,423945,1879976,309,73137,0,0,247411,189750,311877,31948
2022-01-09,Sarawak,1986858,580176,1731601,407,254850,0,0,243320,301353,425755,31438
2022-01-09,Selangor,5889606,1402010,5792041,2236,95329,0,0,661618,624499,1044229,139126
