date,state,daily_partial,daily_full,daily,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,pending
2021-03-11,W.P. Putrajaya,397,0,397,0,0,3737,0,3737,0,0,397,0,0,0,0,0,0,0
2021-03-12,Johor,720,0,720,0,0,20420,6,20426,0,0,720,0,0,0,0,0,0,0
2021-03-12,Kedah,714,0,714,0,0,16678,4,16682,0,0,714,0,0,0,0,0,0,0
2021-03-12,Kelantan,0,0,0,0,0,15968,0,15968,0,0,0,0,0,0,0,0,0,0
2021-03-12,Melaka,607,0,607,0,0,7600,0,7600,0,0,607,0,0,0,0,0,0,0
2021-03-12,Negeri Sembilan,1403,0,1403,0,0,12250,1,12251,0,0,1403,0,0,0,0,0,0,0
2021-03-12,Pahang,2534,0,2534,0,0,21982,2,21984,0,0,2534,0,0,0,0,0,0,0
2021-03-12,Perak,7317,0,7317,0,0,28231,1,28232,0,0,7317,0,0,0,0,0,0,0
2021-03-12,Perlis,585,0,585,0,0,6605,1,6606,0,0,585,0,0,0,0,0,0,0
2021-03-12,Pulau Pinang,2854,0,2854,0,0,15769,9,15778,0,0,2854,0,0,0,0,0,0,0
2021-03-12,Sabah,1430,0,1430,0,0,24253,7,24260,0,0,1430,0,0,0,0,0,0,0
2021-03-12,Sarawak,893,1,894,0,0,27538,16,27554,0,0,893,1,0,0,0,0,0,0
2021-03-12,Selangor,3751,0,3751,0,0,33188,9,33197,0,0,3751,0,0,0,0,0,0,0
2021-03-12,Terengganu,0,0,0,0,0,13555,2,13557,0,0,0,0,0,0,0,0,0,0
2021-03-12,W.P. Kuala Lumpur,3136,0,3136,0,0,28732,2,28734,0,0,3136,0,0,0,0,0,0,0
2021-03-12,W.P. Labuan,6,0,6,0,0,2383,2,2385,0,0,6,0,0,0,0,0,0,0
2021-03-12,W.P. Putrajaya,92,0,92,0,0,3829,0,3829,0,0,92,0,0,0,0,0,0,0
2021-03-13,Johor,1570,0,1570,0,0,21990,6,21996,0,0,1570,0,0,0,0,0,0,0
2021-03-13,Kedah,568,0,568,0,0,17246,4,17250,0,0,568,0,0,0,0,0,0,0
2021-03-13,Kelantan,0,0,0,0,0,15968,0,15968,0,0,0,0,0,0,0,0,0,0
2021-03-13,Melaka,230,0,230,0,0,7830,0,7830,0,0,230,0,0,0,0,0,0,0
2021-03-13,Negeri Sembilan,14,0,14,0,0,12264,1,12265,0,0,14,0,0,0,0,0,0,0
2021-03-13,Pahang,3296,0,3296,0,0,25278,2,25280,0,0,3296,0,0,0,0,0,0,0
2021-03-13,Perak,3235,0,3235,0,0,31466,1,31467,0,0,3235,0,0,0,0,0,0,0
2021-03-13,Perlis,216,0,216,0,0,6821,1,6822,0,0,216,0,0,0,0,0,0,0
2021-03-13,Pulau Pinang,799,0,799,0,0,16568,9,16577,0,0,799,0,0,0,0,0,0,0
2021-03-13,Sabah,2725,0,2725,0,0,26978,7,26985,0,0,2725,0,0,0,0,0,0,0
2021-03-13,Sarawak,1723,0,1723,0,0,29261,16,29277,0,0,1723,0,0,0,0,0,0,0
2021-03-13,Selangor,2461,0,2461,0,0,35649,9,35658,0,0,2461,0,0,0,0,0,0,0
2021-03-13,Terengganu,0,0,0,0,0,13555,2,13557,0,0,0,0,0,0,0,0,0,0
2021-03-13,W.P. Kuala Lumpur,0,0,0,0,0,28732,2,28734,0,0,0,0,0,0,0,0,0,0
2021-03-13,W.P. Labuan,0,0,0,0,0,2383,2,2385,0,0,0,0,0,0,0,0,0,0
2021-03-13,W.P. Putrajaya,0,0,0,0,0,3829,0,3829,0,0,0,0,0,0,0,0,0,0
2021-03-14,Johor,1137,0,1137,0,0,23127,6,23133,0,0,1137,0,0,0,0,0,0,0
2021-03-14,Kedah,1430,0,1430,0,0,18676,4,18680,0,0,1430,0,0,0,0,0,0,0
2021-03-14,Kelantan,72,0,72,0,0,16040,0,16040,0,0,72,0,0,0,0,0,0,0
2021-03-14,Melaka,0,0,0,0,0,7830,0,7830,0,0,0,0,0,0,0,0,0,0
2021-03-14,Negeri Sembilan,0,0,0,0,0,12264,1,12265,0,0,0,0,0,0,0,0,0,0
2021-03-14,Pahang,197,0,197,0,0,25475,2,25477,0,0,197,0,0,0,0,0,0,0
2021-03-14,Perak,1367,0,1367,0,0,32833,1,32834,0,0,1367,0,0,0,0,0,0,0
2021-03-14,Perlis,0,0,0,0,0,6821,1,6822,0,0,0,0,0,0,0,0,0,0
2021-03-14,Pulau Pinang,505,0,505,0,0,17073,9,17082,0,0,505,0,0,0,0,0,0,0
2021-03-14,Sabah,2718,0,2718,0,0,29696,7,29703,0,0,2718,0,0,0,0,0,0,0
2021-03-14,Sarawak,1065,0,1065,0,0,30326,16,30342,0,0,1065,0,0,0,0,0,0,0
2021-03-14,Selangor,547,0,547,0,0,36196,9,36205,0,0,547,0,0,0,0,0,0,0
2021-03-14,Terengganu,1036,0,1036,0,0,14591,2,14593,0,0,1036,0,0,0,0,0,0,0
2021-03-14,W.P. Kuala Lumpur,0,0,0,0,0,28732,2,28734,0,0,0,0,0,0,0,0,0,0
2021-03-14,W.P. Labuan,0,0,0,0,0,2383,2,2385,0,0,0,0,0,0,0,0,0,0
2021-03-14,W.P. Putrajaya,0,0,0,0,0,3829,0,3829,0,0,0,0,0,0,0,0,0,0
2021-03-15,Johor,1797,0,1797,0,0,24924,6,24930,0,0,1797,0,0,0,0,0,0,0
2021-03-15,Kedah,2647,0,2647,0,0,21323,4,21327,0,0,2647,0,0,0,0,0,0,0
2021-03-15,Kelantan,466,0,466,0,0,16506,0,16506,0,0,466,0,0,0,0,0,0,0
2021-03-15,Melaka,288,0,288,0,0,8118,0,8118,0,0,288,0,0,0,0,0,0,0
2021-03-15,Negeri Sembilan,699,0,699,0,0,12963,1,12964,0,0,699,0,0,0,0,0,0,0
2021-03-15,Pahang,199,0,199,0,0,25674,2,25676,0,0,199,0,0,0,0,0,0,0
2021-03-15,Perak,1637,1,1638,0,0,34470,2,34472,0,0,1637,1,0,0,0,0,0,0
2021-03-15,Perlis,470,0,470,0,0,7291,1,7292,0,0,470,0,0,0,0,0,0,0
2021-03-15,Pulau Pinang,1789,0,1789,0,0,18862,9,18871,0,0,1789,0,0,0,0,0,0,0
2021-03-15,Sabah,4162,0,4162,0,0,33858,7,33865,0,0,4162,0,0,0,0,0,0,0
2021-03-15,Sarawak,721,0,721,0,0,31047,16,31063,0,0,721,0,0,0,0,0,0,0
2021-03-15,Selangor,2519,0,2519,0,0,38715,9,38724,0,0,2519,0,0,0,0,0,0,0
2021-03-15,Terengganu,820,0,820,0,0,15411,2,15413,0,0,820,0,0,0,0,0,0,0
2021-03-15,W.P. Kuala Lumpur,1728,0,1728,0,0,30460,2,30462,0,0,1728,0,0,0,0,0,0,0
2021-03-15,W.P. Labuan,0,0,0,0,0,2383,2,2385,0,0,0,0,0,0,0,0,0,0
2021-03-15,W.P. Putrajaya,342,0,342,0,0,4171,0,4171,0,0,342,0,0,0,0,0,0,0
2021-03-16,Johor,1436,1,1437,0,0,26360,7,26367,0,0,1436,1,0,0,0,0,0,0
2021-03-16,Kedah,2676,0,2676,0,0,23999,4,24003,0,0,2676,0,0,0,0,0,0,0
2021-03-16,Kelantan,664,0,664,0,0,17170,0,17170,0,0,664,0,0,0,0,0,0,0
2021-03-16,Melaka,835,0,835,0,0,8953,0,8953,0,0,835,0,0,0,0,0,0,0
2021-03-16,Negeri Sembilan,1627,2,1629,0,0,14590,3,14593,0,0,1627,2,0,0,0,0,0,0
2021-03-16,Pahang,407,0,407,0,0,26081,2,26083,0,0,407,0,0,0,0,0,0,0
2021-03-16,Perak,4746,0,4746,0,0,39216,2,39218,0,0,4746,0,0,0,0,0,0,0
2021-03-16,Perlis,798,0,798,0,0,8089,1,8090,0,0,798,0,0,0,0,0,0,0
2021-03-16,Pulau Pinang,2036,0,2036,0,0,20898,9,20907,0,0,2036,0,0,0,0,0,0,0
2021-03-16,Sabah,3587,1,3588,0,0,37445,8,37453,0,0,3587,1,0,0,0,0,0,0
2021-03-16,Sarawak,536,0,536,0,0,31583,16,31599,0,0,536,0,0,0,0,0,0,0
2021-03-16,Selangor,3164,0,3164,0,0,41879,9,41888,0,0,3164,0,0,0,0,0,0,0
2021-03-16,Terengganu,775,0,775,0,0,16186,2,16188,0,0,775,0,0,0,0,0,0,0
2021-03-16,W.P. Kuala Lumpur,1949,0,1949,0,0,32409,2,32411,0,0,1949,0,0,0,0,0,0,0
2021-03-16,W.P. Labuan,0,0,0,0,0,2383,2,2385,0,0,0,0,0,0,0,0,0,0
2021-03-16,W.P. Putrajaya,218,0,218,0,0,4389,0,4389,0,0,218,0,0,0,0,0,0,0
2021-03-17,Johor,856,35,891,0,0,27216,42,27258,0,0,856,35,0,0,0,0,0,0
2021-03-17,Kedah,1637,0,1637,0,0,25636,4,25640,0,0,1637,0,0,0,0,0,0,0
2021-03-17,Kelantan,1363,0,1363,0,0,18533,0,18533,0,0,1363,0,0,0,0,0,0,0
2021-03-17,Melaka,798,0,798,0,0,9751,0,9751,0,0,798,0,0,0,0,0,0,0
2021-03-17,Negeri Sembilan,1471,0,1471,0,0,16061,3,16064,0,0,1471,0,0,0,0,0,0,0
2021-03-17,Pahang,643,0,643,0,0,26724,2,26726,0,0,643,0,0,0,0,0,0,0
2021-03-17,Perak,2830,0,2830,0,0,42046,2,42048,0,0,2830,0,0,0,0,0,0,0
2021-03-17,Perlis,795,0,795,0,0,8884,1,8885,0,0,795,0,0,0,0,0,0,0
2021-03-17,Pulau Pinang,1740,0,1740,0,0,22638,9,22647,0,0,1740,0,0,0,0,0,0,0
2021-03-17,Sabah,2514,0,2514,0,0,39959,8,39967,0,0,2514,0,0,0,0,0,0,0
2021-03-17,Sarawak,174,0,174,0,0,31757,16,31773,0,0,174,0,0,0,0,0,0,0
2021-03-17,Selangor,3922,0,3922,0,0,45801,9,45810,0,0,3922,0,0,0,0,0,0,0
2021-03-17,Terengganu,1,1,2,0,0,16187,3,16190,0,0,1,1,0,0,0,0,0,0
2021-03-17,W.P. Kuala Lumpur,1833,6,1839,0,0,34242,8,34250,0,0,1833,6,0,0,0,0,0,0
2021-03-17,W.P. Labuan,0,0,0,0,0,2383,2,2385,0,0,0,0,0,0,0,0,0,0
2021-03-17,W.P. Putrajaya,210,18,228,0,0,4599,18,4617,0,0,210,18,0,0,0,0,0,0
2021-03-18,Johor,1387,42,1429,0,0,28603,84,28687,0,0,1387,42,0,0,0,0,0,0
2021-03-18,Kedah,458,0,458,0,0,26094,4,26098,0,0,458,0,0,0,0,0,0,0
2021-03-18,Kelantan,715,0,715,0,0,19248,0,19248,0,0,715,0,0,0,0,0,0,0
2021-03-18,Melaka,589,30,619,0,0,10340,30,10370,0,0,589,30,0,0,0,0,0,0
2021-03-18,Negeri Sembilan,1051,0,1051,0,0,17112,3,17115,0,0,1040,0,11,0,0,0,0,0
2021-03-18,Pahang,909,120,1029,0,0,27633,122,27755,0,0,909,120,0,0,0,0,0,0
2021-03-18,Perak,2919,173,3092,0,0,44965,175,45140,0,0,2919,173,0,0,0,0,0,0
2021-03-18,Perlis,725,1,726,0,0,9609,2,9611,0,0,725,1,0,0,0,0,0,0
2021-03-18,Pulau Pinang,1454,0,1454,0,0,24092,9,24101,0,0,1454,0,0,0,0,0,0,0
2021-03-18,Sabah,2021,0,2021,0,0,41980,8,41988,0,0,2021,0,0,0,0,0,0,0
2021-03-18,Sarawak,98,0,98,0,0,31855,16,31871,0,0,98,0,0,0,0,0,0,0
2021-03-18,Selangor,3614,41,3655,0,0,49415,50,49465,0,0,3614,41,0,0,0,0,0,0
2021-03-18,Terengganu,0,0,0,0,0,16187,3,16190,0,0,0,0,0,0,0,0,0,0
2021-03-18,W.P. Kuala Lumpur,1357,329,1686,0,0,35599,337,35936,0,0,1357,329,0,0,0,0,0,0
2021-03-18,W.P. Labuan,0,2,2,0,0,2383,4,2387,0,0,0,2,0,0,0,0,0,0
2021-03-18,W.P. Putrajaya,8,56,64,0,0,4607,74,4681,0,0,7,56,1,0,0,0,0,0
2021-03-19,Johor,18,0,18,0,0,28621,84,28705,0,0,18,0,0,0,0,0,0,0
2021-03-19,Kedah,300,6,306,0,0,26394,10,26404,0,0,300,6,0,0,0,0,0,0
2021-03-19,Kelantan,0,0,0,0,0,19248,0,19248,0,0,0,0,0,0,0,0,0,0
2021-03-19,Melaka,173,157,330,0,0,10513,187,10700,0,0,173,157,0,0,0,0,0,0
2021-03-19,Negeri Sembilan,275,0,275,0,0,17387,3,17390,0,0,275,0,0,0,0,0,0,0
2021-03-19,Pahang,1501,666,2167,0,0,29134,788,29922,0,0,1501,666,0,0,0,0,0,0
2021-03-19,Perak,1936,313,2249,0,0,46901,488,47389,0,0,1936,313,0,0,0,0,0,0
2021-03-19,Perlis,7,153,160,0,0,9616,155,9771,0,0,7,153,0,0,0,0,0,0
2021-03-19,Pulau Pinang,1513,331,1844,0,0,25605,340,25945,0,0,1513,331,0,0,0,0,0,0
2021-03-19,Sabah,992,0,992,0,0,42972,8,42980,0,0,992,0,0,0,0,0,0,0
2021-03-19,Sarawak,144,1530,1674,0,0,31999,1546,33545,0,0,144,1530,0,0,0,0,0,0
2021-03-19,Selangor,2820,329,3149,0,0,52235,379,52614,0,0,2820,329,0,0,0,0,0,0
2021-03-19,Terengganu,0,6,6,0,0,16187,9,16196,0,0,0,6,0,0,0,0,0,0
2021-03-19,W.P. Kuala Lumpur,1044,290,1334,0,0,36643,627,37270,0,0,1044,290,0,0,0,0,0,0
2021-03-19,W.P. Labuan,0,0,0,0,0,2383,4,2387,0,0,0,0,0,0,0,0,0,0
2021-03-19,W.P. Putrajaya,0,19,19,0,0,4607,93,4700,0,0,0,19,0,0,0,0,0,0
2021-03-20,Johor,728,0,728,0,0,29349,84,29433,0,0,728,0,0,0,0,0,0,0
2021-03-20,Kedah,6,0,6,0,0,26400,10,26410,0,0,6,0,0,0,0,0,0,0
2021-03-20,Kelantan,360,0,360,0,0,19608,0,19608,0,0,360,0,0,0,0,0,0,0
2021-03-20,Melaka,0,0,0,0,0,10513,187,10700,0,0,0,0,0,0,0,0,0,0
2021-03-20,Negeri Sembilan,0,0,0,0,0,17387,3,17390,0,0,0,0,0,0,0,0,0,0
2021-03-20,Pahang,1346,1770,3116,0,0,30480,2558,33038,0,0,1346,1770,0,0,0,0,0,0
2021-03-20,Perak,1083,238,1321,0,0,47984,726,48710,0,0,1082,238,0,0,0,0,0,1
2021-03-20,Perlis,0,2,2,0,0,9616,157,9773,0,0,0,2,0,0,0,0,0,0
2021-03-20,Pulau Pinang,1884,0,1884,0,0,27489,340,27829,0,0,1884,0,0,0,0,0,0,0
2021-03-20,Sabah,873,530,1403,0,0,43845,538,44383,0,0,873,530,0,0,0,0,0,0
2021-03-20,Sarawak,871,3395,4266,0,0,32870,4941,37811,0,0,871,3395,0,0,0,0,0,0
2021-03-20,Selangor,559,0,559,0,0,52794,379,53173,0,0,559,0,0,0,0,0,0,0
2021-03-20,Terengganu,0,0,0,0,0,16187,9,16196,0,0,0,0,0,0,0,0,0,0
2021-03-20,W.P. Kuala Lumpur,0,0,0,0,0,36643,627,37270,0,0,0,0,0,0,0,0,0,0
2021-03-20,W.P. Labuan,0,127,127,0,0,2383,131,2514,0,0,0,127,0,0,0,0,0,0
2021-03-20,W.P. Putrajaya,0,0,0,0,0,4607,93,4700,0,0,0,0,0,0,0,0,0,0
2021-03-21,Johor,666,737,1403,0,0,30015,821,30836,0,0,666,737,0,0,0,0,0,0
2021-03-21,Kedah,6,716,722,0,0,26406,726,27132,0,0,6,716,0,0,0,0,0,0
2021-03-21,Kelantan,362,147,509,0,0,19970,147,20117,0,0,362,147,0,0,0,0,0,0
2021-03-21,Melaka,0,0,0,0,0,10513,187,10700,0,0,0,0,0,0,0,0,0,0
2021-03-21,Negeri Sembilan,0,0,0,0,0,17387,3,17390,0,0,0,0,0,0,0,0,0,0
2021-03-21,Pahang,2911,96,3007,0,0,33391,2654,36045,0,0,2911,96,0,0,0,0,0,0
2021-03-21,Perak,554,117,671,0,0,48538,843,49381,0,0,554,117,0,0,0,0,0,0
2021-03-21,Perlis,0,1,1,0,0,9616,158,9774,0,0,0,1,0,0,0,0,0,0
2021-03-21,Pulau Pinang,1437,0,1437,0,0,28926,340,29266,0,0,1437,0,0,0,0,0,0,0
2021-03-21,Sabah,36,300,336,0,0,43881,838,44719,0,0,36,299,0,0,0,0,0,1
2021-03-21,Sarawak,1479,2906,4385,0,0,34349,7847,42196,0,0,1479,2906,0,0,0,0,0,0
2021-03-21,Selangor,595,1,596,0,0,53389,380,53769,0,0,595,1,0,0,0,0,0,0
2021-03-21,Terengganu,1656,426,2082,0,0,17843,435,18278,0,0,1656,426,0,0,0,0,0,0
2021-03-21,W.P. Kuala Lumpur,1,1,2,0,0,36644,628,37272,0,0,1,1,0,0,0,0,0,0
2021-03-21,W.P. Labuan,0,344,344,0,0,2383,475,2858,0,0,0,344,0,0,0,0,0,0
2021-03-21,W.P. Putrajaya,0,0,0,0,0,4607,93,4700,0,0,0,0,0,0,0,0,0,0
2021-03-22,Johor,965,1802,2767,0,0,30980,2623,33603,0,0,965,1802,0,0,0,0,0,0
2021-03-22,Kedah,15,1186,1201,0,0,26421,1912,28333,0,0,15,1186,0,0,0,0,0,0
2021-03-22,Kelantan,375,1705,2080,0,0,20345,1852,22197,0,0,375,1705,0,0,0,0,0,0
2021-03-22,Melaka,11,180,191,0,0,10524,367,10891,0,0,11,180,0,0,0,0,0,0
2021-03-22,Negeri Sembilan,604,530,1134,0,0,17991,533,18524,0,0,604,530,0,0,0,0,0,0
2021-03-22,Pahang,31,1033,1064,0,0,33422,3687,37109,0,0,31,1033,0,0,0,0,0,0
2021-03-22,Perak,365,1541,1906,0,0,48903,2384,51287,0,0,364,1541,0,0,0,0,0,1
2021-03-22,Perlis,0,352,352,0,0,9616,510,10126,0,0,0,352,0,0,0,0,0,0
2021-03-22,Pulau Pinang,1255,394,1649,0,0,30181,734,30915,0,0,1255,394,0,0,0,0,0,0
2021-03-22,Sabah,677,288,965,0,0,44558,1126,45684,0,0,677,288,0,0,0,0,0,0
2021-03-22,Sarawak,639,1819,2458,0,0,34988,9666,44654,0,0,639,1819,0,0,0,0,0,0
2021-03-22,Selangor,2197,647,2844,0,0,55586,1027,56613,0,0,2197,647,0,0,0,0,0,0
2021-03-22,Terengganu,1713,11,1724,0,0,19556,446,20002,0,0,1713,11,0,0,0,0,0,0
2021-03-22,W.P. Kuala Lumpur,865,2171,3036,0,0,37509,2799,40308,0,0,865,2171,0,0,0,0,0,0
2021-03-22,W.P. Labuan,0,444,444,0,0,2383,919,3302,0,0,0,444,0,0,0,0,0,0
2021-03-22,W.P. Putrajaya,4,434,438,0,0,4611,527,5138,0,0,4,434,0,0,0,0,0,0
2021-03-23,Johor,586,663,1249,0,0,31566,3286,34852,0,0,586,663,0,0,0,0,0,0
2021-03-23,Kedah,4,1249,1253,0,0,26425,3161,29586,0,0,4,1249,0,0,0,0,0,0
2021-03-23,Kelantan,18,2768,2786,0,0,20363,4620,24983,0,0,18,2768,0,0,0,0,0,0
2021-03-23,Melaka,147,1082,1229,0,0,10671,1449,12120,0,0,147,1082,0,0,0,0,0,0
2021-03-23,Negeri Sembilan,1753,1277,3030,0,0,19744,1810,21554,0,0,1753,1277,0,0,0,0,0,0
2021-03-23,Pahang,60,2121,2181,0,0,33482,5808,39290,0,0,60,2121,0,0,0,0,0,0
2021-03-23,Perak,395,2978,3373,0,0,49298,5362,54660,0,0,395,2978,0,0,0,0,0,0
2021-03-23,Perlis,0,533,533,0,0,9616,1043,10659,0,0,0,533,0,0,0,0,0,0
2021-03-23,Pulau Pinang,821,1009,1830,0,0,31002,1743,32745,0,0,821,1009,0,0,0,0,0,0
2021-03-23,Sabah,283,370,653,0,0,44841,1496,46337,0,0,283,370,0,0,0,0,0,0
2021-03-23,Sarawak,189,633,822,0,0,35177,10299,45476,0,0,189,633,0,0,0,0,0,0
2021-03-23,Selangor,2592,1164,3756,0,0,58178,2191,60369,0,0,2592,1164,0,0,0,0,0,0
2021-03-23,Terengganu,606,1966,2572,0,0,20162,2412,22574,0,0,606,1966,0,0,0,0,0,0
2021-03-23,W.P. Kuala Lumpur,841,2181,3022,0,0,38350,4980,43330,0,0,841,2181,0,0,0,0,0,0
2021-03-23,W.P. Labuan,1,371,372,0,0,2384,1290,3674,0,0,1,371,0,0,0,0,0,0
2021-03-23,W.P. Putrajaya,7,472,479,0,0,4618,999,5617,0,0,6,472,1,0,0,0,0,0
2021-03-24,Johor,673,2405,3078,0,0,32239,5691,37930,0,0,673,2405,0,0,0,0,0,0
2021-03-24,Kedah,10,1345,1355,0,0,26435,4506,30941,0,0,10,1345,0,0,0,0,0,0
2021-03-24,Kelantan,19,3281,3300,0,0,20382,7901,28283,0,0,19,3281,0,0,0,0,0,0
2021-03-24,Melaka,217,1105,1322,0,0,10888,2554,13442,0,0,217,1105,0,0,0,0,0,0
2021-03-24,Negeri Sembilan,1375,1156,2531,0,0,21119,2966,24085,0,0,1375,1156,0,0,0,0,0,0
2021-03-24,Pahang,6,1369,1375,0,0,33488,7177,40665,0,0,6,1369,0,0,0,0,0,0
2021-03-24,Perak,76,1865,1941,0,0,49374,7227,56601,0,0,76,1865,0,0,0,0,0,0
2021-03-24,Perlis,4,526,530,0,0,9620,1569,11189,0,0,4,526,0,0,0,0,0,0
2021-03-24,Pulau Pinang,789,1049,1838,0,0,31791,2792,34583,0,0,789,1049,0,0,0,0,0,0
2021-03-24,Sabah,290,273,563,0,0,45131,1769,46900,0,0,290,273,0,0,0,0,0,0
2021-03-24,Sarawak,142,480,622,0,0,35319,10779,46098,0,0,142,480,0,0,0,0,0,0
2021-03-24,Selangor,1817,2058,3875,0,0,59995,4249,64244,0,0,1817,2058,0,0,0,0,0,0
2021-03-24,Terengganu,355,2202,2557,0,0,20517,4614,25131,0,0,355,2202,0,0,0,0,0,0
2021-03-24,W.P. Kuala Lumpur,512,2883,3395,0,0,38862,7863,46725,0,0,512,2883,0,0,0,0,0,0
2021-03-24,W.P. Labuan,1,291,292,0,0,2385,1581,3966,0,0,0,291,0,0,0,0,0,1
2021-03-24,W.P. Putrajaya,8,479,487,0,0,4626,1478,6104,0,0,8,479,0,0,0,0,0,0
2021-03-25,Johor,935,2295,3230,0,0,33174,7986,41160,0,0,935,2295,0,0,0,0,0,0
2021-03-25,Kedah,6,537,543,0,0,26441,5043,31484,0,0,6,537,0,0,0,0,0,0
2021-03-25,Kelantan,46,2808,2854,0,0,20428,10709,31137,0,0,46,2808,0,0,0,0,0,0
2021-03-25,Melaka,153,1000,1153,0,0,11041,3554,14595,0,0,153,1000,0,0,0,0,0,0
2021-03-25,Negeri Sembilan,818,1200,2018,0,0,21937,4166,26103,0,0,818,1200,0,0,0,0,0,0
2021-03-25,Pahang,79,1479,1558,0,0,33567,8656,42223,0,0,79,1479,0,0,0,0,0,0
2021-03-25,Perak,7,969,976,0,0,49381,8196,57577,0,0,7,969,0,0,0,0,0,0
2021-03-25,Perlis,3,292,295,0,0,9623,1861,11484,0,0,3,292,0,0,0,0,0,0
2021-03-25,Pulau Pinang,550,1104,1654,0,0,32341,3896,36237,0,0,550,1104,0,0,0,0,0,0
2021-03-25,Sabah,323,1442,1765,0,0,45454,3211,48665,0,0,323,1442,0,0,0,0,0,0
2021-03-25,Sarawak,140,380,520,0,0,35459,11159,46618,0,0,140,380,0,0,0,0,0,0
2021-03-25,Selangor,1745,2137,3882,0,0,61740,6386,68126,0,0,1664,2137,81,0,0,0,0,0
2021-03-25,Terengganu,449,48,497,0,0,20966,4662,25628,0,0,449,48,0,0,0,0,0,0
2021-03-25,W.P. Kuala Lumpur,1179,2895,4074,0,0,40041,10758,50799,0,0,1179,2895,0,0,0,0,0,0
2021-03-25,W.P. Labuan,0,193,193,0,0,2385,1774,4159,0,0,0,193,0,0,0,0,0,0
2021-03-25,W.P. Putrajaya,1,541,542,0,0,4627,2019,6646,0,0,1,541,0,0,0,0,0,0
2021-03-26,Johor,527,400,927,0,0,33701,8386,42087,0,0,527,400,0,0,0,0,0,0
2021-03-26,Kedah,1,155,156,0,0,26442,5198,31640,0,0,1,155,0,0,0,0,0,0
2021-03-26,Kelantan,11,697,708,0,0,20439,11406,31845,0,0,11,697,0,0,0,0,0,0
2021-03-26,Melaka,143,572,715,0,0,11184,4126,15310,0,0,143,572,0,0,0,0,0,0
2021-03-26,Negeri Sembilan,398,666,1064,0,0,22335,4832,27167,0,0,398,666,0,0,0,0,0,0
2021-03-26,Pahang,64,935,999,0,0,33631,9591,43222,0,0,64,935,0,0,0,0,0,0
2021-03-26,Perak,10,1258,1268,0,0,49391,9454,58845,0,0,10,1258,0,0,0,0,0,0
2021-03-26,Perlis,0,311,311,0,0,9623,2172,11795,0,0,0,311,0,0,0,0,0,0
2021-03-26,Pulau Pinang,70,1005,1075,0,0,32411,4901,37312,0,0,70,1005,0,0,0,0,0,0
2021-03-26,Sabah,27,2384,2411,0,0,45481,5595,51076,0,0,27,2384,0,0,0,0,0,0
2021-03-26,Sarawak,71,1287,1358,0,0,35530,12446,47976,0,0,20,1287,51,0,0,0,0,0
2021-03-26,Selangor,1069,2429,3498,0,0,62809,8815,71624,0,0,950,2429,119,0,0,0,0,0
2021-03-26,Terengganu,0,0,0,0,0,20966,4662,25628,0,0,0,0,0,0,0,0,0,0
2021-03-26,W.P. Kuala Lumpur,1426,258,1684,0,0,41467,11016,52483,0,0,1426,258,0,0,0,0,0,0
2021-03-26,W.P. Labuan,3,167,170,0,0,2388,1941,4329,0,0,3,167,0,0,0,0,0,0
2021-03-26,W.P. Putrajaya,120,234,354,0,0,4747,2253,7000,0,0,120,234,0,0,0,0,0,0
2021-03-27,Johor,486,671,1157,0,0,34187,9057,43244,0,0,486,670,0,0,0,0,0,1
2021-03-27,Kedah,0,97,97,0,0,26442,5295,31737,0,0,0,97,0,0,0,0,0,0
2021-03-27,Kelantan,0,0,0,0,0,20439,11406,31845,0,0,0,0,0,0,0,0,0,0
2021-03-27,Melaka,306,0,306,0,0,11490,4126,15616,0,0,305,0,1,0,0,0,0,0
2021-03-27,Negeri Sembilan,0,0,0,0,0,22335,4832,27167,0,0,0,0,0,0,0,0,0,0
2021-03-27,Pahang,14,3080,3094,0,0,33645,12671,46316,0,0,14,3080,0,0,0,0,0,0
2021-03-27,Perak,10,700,710,0,0,49401,10154,59555,0,0,10,699,0,0,0,0,0,1
2021-03-27,Perlis,0,0,0,0,0,9623,2172,11795,0,0,0,0,0,0,0,0,0,0
2021-03-27,Pulau Pinang,0,119,119,0,0,32411,5020,37431,0,0,0,119,0,0,0,0,0,0
2021-03-27,Sabah,269,3452,3721,0,0,45750,9047,54797,0,0,269,3452,0,0,0,0,0,0
2021-03-27,Sarawak,578,3246,3824,0,0,36108,15692,51800,0,0,147,3241,430,4,0,0,0,2
2021-03-27,Selangor,36,2884,2920,0,0,62845,11699,74544,0,0,4,2884,32,0,0,0,0,0
2021-03-27,Terengganu,0,0,0,0,0,20966,4662,25628,0,0,0,0,0,0,0,0,0,0
2021-03-27,W.P. Kuala Lumpur,0,0,0,0,0,41467,11016,52483,0,0,0,0,0,0,0,0,0,0
2021-03-27,W.P. Labuan,0,85,85,0,0,2388,2026,4414,0,0,0,85,0,0,0,0,0,0
2021-03-27,W.P. Putrajaya,0,0,0,0,0,4747,2253,7000,0,0,0,0,0,0,0,0,0,0
2021-03-28,Johor,1366,1130,2496,0,0,35553,10187,45740,0,0,1366,1130,0,0,0,0,0,0
2021-03-28,Kedah,45,834,879,0,0,26487,6129,32616,0,0,16,834,29,0,0,0,0,0
